1,1598.48557005,1.23005774896
2,1598.81893514,0.880738282058
3,1599.15230022,-1.06958131139
4,1599.4856653,-0.920606000478
5,1599.81903038,-1.13531578787
6,1600.15239547,-1.93277985345
7,1600.48576055,-1.32250082778
8,1600.81912563,-2.18250172245
9,1601.15249071,-1.49021002137
10,1601.4858558,-0.943283006188
11,1601.81922088,-1.84269113505
12,1602.15258596,-0.892736859206
13,1602.48595104,0.649605995974
14,1602.81931613,0.905550313324
15,1603.15268121,1.26494842217
16,1603.48604629,1.62019399954
17,1603.81941137,2.18434068103
18,1604.15277645,2.40362014836
19,1604.48614154,1.66645927031
20,1604.81950662,0.392492118598
21,1605.1528717,0.899752441107
22,1605.48623678,0.0954538369276
23,1605.81960187,-0.973886182509
24,1606.15296695,-1.47555140926
25,1606.48633203,-1.31234358238
26,1606.81969711,-1.5704737116
27,1607.1530622,-2.33482714823
28,1607.48642728,-1.59514986883
29,1607.81979236,-1.57708221667
30,1608.15315744,-0.236691811291
31,1608.48652253,0.124953057053
32,1608.81988761,0.997876714426
33,1609.15325269,0.431849966127
34,1609.48661777,1.86647462407
35,1609.81998286,1.45228462472
36,3150.30002857,1.74745540718
37,3150.63339366,0.34500605192
38,3150.96675874,0.670854078913
39,3151.30012382,-0.267672873231
40,3151.6334889,-1.70379532962
41,3151.96685399,-1.70795024005
42,3152.30021907,-1.97766149305
43,3152.63358415,-2.11909864054
44,3152.96694923,-2.25380456494
45,3153.30031432,-1.93516756958
46,3153.6336794,-1.71658892186
47,3153.96704448,-0.0662418173605
48,3154.30040956,1.25166545099
49,3154.63377465,0.118453920652
50,3154.96713973,1.91932392606
51,3155.30050481,1.70813946205
52,3155.63386989,1.54997283079
53,3155.96723497,1.55621137021
54,3156.30060006,1.79246785624
55,3156.63396514,1.50572611125
56,3156.96733022,0.604277919927
57,3157.3006953,-0.723292883725
58,3157.63406039,-0.0698834243397
59,3157.96742547,-1.34601807513
60,3158.30079055,-1.12992576313
61,3158.63415563,-2.24864802302
62,3158.96752072,-1.82326038494
63,3159.3008858,-1.87285538715
64,3159.63425088,-1.55869515891
65,3159.96761596,-1.18341310564
66,3160.30098105,-0.343658045846
67,3160.63434613,-0.375410859648
68,3160.96771121,1.64990515874
69,3161.30107629,1.44791789904
70,3161.63444138,2.53189915933
71,1213.4488999,0.555776800776
72,1213.78226498,1.58399751576
73,1214.11563006,2.12166631174
74,1214.44899514,1.92046565766
75,1214.78236022,1.92449383962
76,1215.11572531,1.14860251282
77,1215.44909039,1.20017511511
78,1215.78245547,-0.128505571006
79,1216.11582055,-0.859793022409
80,1216.44918564,-0.238213051668
81,1216.78255072,-1.23283595553
82,1217.1159158,-1.84915667375
83,1217.44928088,-1.97276417487
84,1217.78264597,-2.94435907054
85,1218.11601105,-2.01291392747
86,1218.44937613,-0.46589744338
87,1218.78274121,-0.668772583493
88,1219.1161063,-0.070643145845
89,1219.44947138,0.663914182008
90,1219.78283646,1.75409166285
91,1220.11620154,2.38425220629
92,1220.44956663,1.62373751619
93,1220.78293171,1.52503053284
94,1221.11629679,1.89529807137
95,1221.44966187,2.09867172467
96,1221.78302695,0.555675246329
97,1222.11639204,-0.247023124059
98,1222.44975712,-0.487316284651
99,1222.7831222,-2.05333507033
100,1223.11648728,-2.0642641841
101,1223.44985237,-1.3429163922
102,1223.78321745,-1.31591078295
103,1224.11658253,-1.93380953382
104,1224.44994761,-0.771362998435
105,1224.7833127,-1.56739386446
106,2333.55557672,0.601120419792
107,2333.8889418,0.839020355958
108,2334.22230689,-0.0425357275903
109,2334.55567197,-0.682611131579
110,2334.88903705,-2.21209871033
111,2335.22240213,-1.65095086015
112,2335.55576722,-1.85547135039
113,2335.8891323,-2.94908243987
114,2336.22249738,-2.85387157132
115,2336.55586246,-1.00866851012
116,2336.88922755,-0.686460173506
117,2337.22259263,-0.646052277228
118,2337.55595771,-0.194545269107
119,2337.88932279,1.3680990266
120,2338.22268788,0.952569268709
121,2338.55605296,2.36789584754
122,2338.88941804,0.90263514076
123,2339.22278312,2.1219931371
124,2339.5561482,0.694685239303
125,2339.88951329,1.18488827058
126,2340.22287837,-0.00359158987667
127,2340.55624345,0.0819096490861
128,2340.88960853,-0.444977892469
129,2341.22297362,-1.73048886686
130,2341.5563387,-1.90203087987
131,2341.88970378,-1.41369259194
132,2342.22306886,-0.996621700207
133,2342.55643395,-1.46290034338
134,2342.88979903,-0.895347643066
135,2343.22316411,-0.522385354275
